VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;2482;Skellefteå;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;2482;Skellefteå;ANARKISTERNA; ;1628;;;
KF;2482;Skellefteå;ANDOPARTIET; ;1602;;;
KF;2482;Skellefteå;Arbetarepartiet-Socialdemokraterna;S;2;44.25967642842515;https://www.socialdemokraterna.se/;#EE2020
KF;2482;Skellefteå;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;2482;Skellefteå;Bjornpartiet; ;1629;;;
KF;2482;Skellefteå;Centerpartiet;C;4;10.251894327257833;https://www.centerpartiet.se/;#009933
KF;2482;Skellefteå;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;2482;Skellefteå;Det minst dåliga partiet; ;1622;;;
KF;2482;Skellefteå;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;2482;Skellefteå;Drivkraft; ;1621;;;
KF;2482;Skellefteå;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;2482;Skellefteå;Enad Politik; ;1589;;;
KF;2482;Skellefteå;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;2482;Skellefteå;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;2482;Skellefteå;Enskild person/Riksdagen val; ;1614;;;
KF;2482;Skellefteå;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;2482;Skellefteå;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;2482;Skellefteå;EUSEC; ;1534;;;
KF;2482;Skellefteå;FAMILJENS FRIHET; ;1606;;;
KF;2482;Skellefteå;Fattigmans parti; ;1618;;;
KF;2482;Skellefteå;Feministiskt initiativ;FI;532;0.2949006758140488;https://feministisktinitiativ.se/;
KF;2482;Skellefteå;FN Parti art.27; ;1631;;;
KF;2482;Skellefteå;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;2482;Skellefteå;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;2482;Skellefteå;Fredspartiet; ;1484;;;
KF;2482;Skellefteå;Fria Wermland; ;1548;;https://friawermland.se/;
KF;2482;Skellefteå;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;2482;Skellefteå;Fritt val; ;1479;;;
KF;2482;Skellefteå;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;2482;Skellefteå;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;2482;Skellefteå;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;2482;Skellefteå;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;2482;Skellefteå;Humanistisk demokrati (HD);HD;1480;;;
KF;2482;Skellefteå;Invandrarpartiet; ;1624;;;
KF;2482;Skellefteå;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;2482;Skellefteå;Kalle ankapartiet; ;1579;;;
KF;2482;Skellefteå;Kapitalism med vänligt ansikte; ;1495;;;
KF;2482;Skellefteå;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;2482;Skellefteå;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;2482;Skellefteå;Kristdemokraterna;KD;68;3.651443784558673;https://kristdemokraterna.se/;#231977
KF;2482;Skellefteå;Kristna Värdepartiet;KrVP;1551;0.07986893303297153;https://www.kristnavardepartiet.se/;
KF;2482;Skellefteå;KSP; ;1612;;;
KF;2482;Skellefteå;Kärlek; ;1465;;http://www.karlekspartiet.se/;
KF;2482;Skellefteå;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/;
KF;2482;Skellefteå;Liberalerna (tidigare Folkpartiet);L;3;6.577923407741143;https://www.liberalerna.se/;#6BB7EC
KF;2482;Skellefteå;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/;
KF;2482;Skellefteå;Medborgarresan; ;1330;;https://citizenwell.se/;
KF;2482;Skellefteå;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/;
KF;2482;Skellefteå;Miljöpartiet de gröna;MP;55;3.471226704894532;https://www.mp.se/;#83CF39
KF;2482;Skellefteå;Min röst; ;1437;;;
KF;2482;Skellefteå;MITT SVERIGE; ;1591;;;
KF;2482;Skellefteå;MoD; ;1568;;https://partietmod.se/;
KF;2482;Skellefteå;Moderaterna;M;1;14.163424124513618;https://moderaterna.se/;#1B49DD
KF;2482;Skellefteå;Monisterna; ;1502;;;
KF;2482;Skellefteå;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti;
KF;2482;Skellefteå;Nationalsocialistiska reformistiska Partiet; ;1595;;;
KF;2482;Skellefteå;NaturFilosoferna; ;1460;;;
KF;2482;Skellefteå;Naturistpartiet; ;1627;;;
KF;2482;Skellefteå;Neoteknokraterna; ;1613;;;
KF;2482;Skellefteå;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/;
KF;2482;Skellefteå;Nu får det fan vara nog; ;1623;;;
KF;2482;Skellefteå;Ny Demokrati; ;1596;;;
