VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
RF;8;Kalmar;Alternativ för Sverige;AfS;1325;
RF;8;Kalmar;ANDOPARTIET; ;1602;
RF;8;Kalmar;Arbetarepartiet-Socialdemokraterna;S;2;34.572875675472126
RF;8;Kalmar;Basinkomstpartiet; ;1525;
RF;8;Kalmar;Centerpartiet;C;4;11.806719260918957
RF;8;Kalmar;Common sense in Sweden;CSIS;1318;
RF;8;Kalmar;Direktdemokraterna;DD;1150;
RF;8;Kalmar;En Vis Avskaffar Asylrätten!;EVA;1482;
RF;8;Kalmar;Enad Politik; ;1589;
RF;8;Kalmar;Enade Sverige; ;1448;
RF;8;Kalmar;Enhet;ENH;189;0.0
RF;8;Kalmar;EUSEC; ;1534;
RF;8;Kalmar;Feministiskt initiativ;FI;532;0.226569511651698
RF;8;Kalmar;FOLKOMROSTA2021.SE; ;1489;
RF;8;Kalmar;Framtid Kalmar län; ;1470;
RF;8;Kalmar;FramtidsTro;FT;1449;
RF;8;Kalmar;Fredspartiet; ;1484;
RF;8;Kalmar;Fria Wermland; ;1548;
RF;8;Kalmar;Frihetsrörelsen; ;1573;
RF;8;Kalmar;Fritt val; ;1479;
RF;8;Kalmar;Förenade Demokratiska Partiet; ;1577;
RF;8;Kalmar;Företaget Sverige; ;1510;
RF;8;Kalmar;GRÖNA DEMOKRATER; ;1601;
RF;8;Kalmar;Gula västarna; ;1436;
RF;8;Kalmar;Humanistisk demokrati (HD);HD;1480;
RF;8;Kalmar;John Mikkonen; ;1598;
RF;8;Kalmar;Kalle ankapartiet; ;1579;
RF;8;Kalmar;Kapitalism med vänligt ansikte; ;1495;
RF;8;Kalmar;Klassiskt liberala partiet;KLP;638;
RF;8;Kalmar;Knapptryckarna; ;1505;
RF;8;Kalmar;Kristdemokraterna;KD;68;10.338724558001168
RF;8;Kalmar;Kristna Värdepartiet; ;1551;
RF;8;Kalmar;KUSTLANDSPARTIET; ;1588;
RF;8;Kalmar;Kärlek; ;1465;
RF;8;Kalmar;Landsbygdspartiet Oberoende;LPo;1011;0.23096282628206335
RF;8;Kalmar;Liberalerna (tidigare Folkpartiet);L;3;4.866537377693259
RF;8;Kalmar;Majspartiet; ;1471;
RF;8;Kalmar;Medborgarresan; ;1330;
RF;8;Kalmar;Medborgerlig Samling;MED;1296;0.0
RF;8;Kalmar;Miljöpartiet de gröna;MP;55;2.585779468157883
RF;8;Kalmar;Min röst; ;1437;
RF;8;Kalmar;MITT SVERIGE; ;1591;
RF;8;Kalmar;Moderaterna;M;1;14.600867365831311
RF;8;Kalmar;Monisterna; ;1502;
RF;8;Kalmar;Mälaröarnas parti; ;1440;
RF;8;Kalmar;Nationalsocialistiska reformistiska Partiet; ;1595;
RF;8;Kalmar;NaturFilosoferna; ;1460;
RF;8;Kalmar;Nix to the Six; ;1519;
RF;8;Kalmar;NY REFORM; ;1528;
RF;8;Kalmar;Nya Frihetspartiet; ;1443;
RF;8;Kalmar;Nya Samhällspartiet; ;1438;
RF;8;Kalmar;OK; ;1478;
RF;8;Kalmar;Ond Kyckling Partiet; ;1472;
RF;8;Kalmar;Partiet Folkomröstning; ;1578;
RF;8;Kalmar;Partiet Nyans; ;1439;
RF;8;Kalmar;Partiet Vändpunkt;PV;1430;
RF;8;Kalmar;Pax; ;1491;
RF;8;Kalmar;Piratpartiet;PP;524;0.0
RF;8;Kalmar;Positivt Samhällsinitiativ (PSI); ;1475;
RF;8;Kalmar;Rastliberalerna; ;1508;
RF;8;Kalmar;Rikspolitiska partiet; ;1496;
RF;8;Kalmar;SKP; ;1586;
RF;8;Kalmar;SKÅNEPARTIET;SKÅ;54;0.0
RF;8;Kalmar;Socialisterna-Välfärdspartiet;S-V;977;
RF;8;Kalmar;Sociallibertarianerna; ;1507;
RF;8;Kalmar;Stora Norrlands oberoende Frihetsparti; ;1559;
RF;8;Kalmar;Stram Kurs Sverige; ;1592;
RF;8;Kalmar;Svenska Rikslagen; ;1513;
RF;8;Kalmar;SVENSKARNA; ;1444;
RF;8;Kalmar;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
RF;8;Kalmar;Sverigedemokraterna;SD;110;14.159025437291708
RF;8;Kalmar;Sverigepartiet; ;1457;
RF;8;Kalmar;Swexitpartiet; ;1461;
RF;8;Kalmar;Säkerhetspartiet; ;1466;
RF;8;Kalmar;TRYGGHETSPARTIET;TRP;1309;0.0
RF;8;Kalmar;Valsamverkanspartiet; ;1526;
RF;8;Kalmar;Vinningspartiet; ;1468;
RF;8;Kalmar;Vänsterpartiet;V;5;6.331393998732215
RF;8;Kalmar;Yggdrasil; ;1454;
RF;8;Kalmar;Ändrings partiet revolution; ;1404;
