VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;482;Flen;Alternativ för Sverige;AfS;1325;
KF;482;Flen;ANDOPARTIET; ;1602;
KF;482;Flen;Arbetarepartiet-Socialdemokraterna;S;2;30.159497341710974
KF;482;Flen;Basinkomstpartiet; ;1525;
KF;482;Flen;Centerpartiet;C;4;13.320444659255678
KF;482;Flen;Common sense in Sweden;CSIS;1318;0.0
KF;482;Flen;Direktdemokraterna;DD;1150;0.0
KF;482;Flen;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;482;Flen;Enad Politik; ;1589;
KF;482;Flen;Enade Sverige; ;1448;
KF;482;Flen;Enhet;ENH;189;0.0
KF;482;Flen;EUSEC; ;1534;
KF;482;Flen;Feministiskt initiativ;FI;532;0.1933301111648139
KF;482;Flen;FOLKOMROSTA2021.SE; ;1489;
KF;482;Flen;FramtidsTro;FT;1449;
KF;482;Flen;Fredspartiet; ;1484;
KF;482;Flen;Fria Wermland; ;1548;
KF;482;Flen;Frihetsrörelsen; ;1573;
KF;482;Flen;Fritt val; ;1479;
KF;482;Flen;Förenade Demokratiska Partiet; ;1577;
KF;482;Flen;Företaget Sverige; ;1510;
KF;482;Flen;GRÖNA DEMOKRATER; ;1601;
KF;482;Flen;Gula västarna; ;1436;
KF;482;Flen;Humanistisk demokrati (HD);HD;1480;
KF;482;Flen;John Mikkonen; ;1598;
KF;482;Flen;Kalle ankapartiet; ;1579;
KF;482;Flen;Kapitalism med vänligt ansikte; ;1495;
KF;482;Flen;Klassiskt liberala partiet;KLP;638;0.0
KF;482;Flen;Knapptryckarna; ;1505;
KF;482;Flen;Kristdemokraterna;KD;68;4.079265345577573
KF;482;Flen;Kristna Värdepartiet; ;1551;
KF;482;Flen;Kärlek; ;1465;
KF;482;Flen;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;482;Flen;Liberalerna (tidigare Folkpartiet);L;3;4.359594006766554
KF;482;Flen;Majspartiet; ;1471;
KF;482;Flen;Medborgarresan; ;1330;
KF;482;Flen;Medborgerlig Samling;MED;1296;0.0
KF;482;Flen;Miljöpartiet de gröna;MP;55;3.0642822619623007
KF;482;Flen;Min röst; ;1437;
KF;482;Flen;MITT SVERIGE; ;1591;
KF;482;Flen;Moderaterna;M;1;16.336394393426776
KF;482;Flen;Monisterna; ;1502;
KF;482;Flen;Mälaröarnas parti; ;1440;
KF;482;Flen;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;482;Flen;NaturFilosoferna; ;1460;
KF;482;Flen;Nix to the Six; ;1519;
KF;482;Flen;NY REFORM; ;1528;
KF;482;Flen;Nya Frihetspartiet; ;1443;
KF;482;Flen;Nya Samhällspartiet; ;1438;
KF;482;Flen;OK; ;1478;
KF;482;Flen;Ond Kyckling Partiet; ;1472;
KF;482;Flen;Partiet Folkomröstning; ;1578;
KF;482;Flen;Partiet Nyans; ;1439;
KF;482;Flen;Partiet Vändpunkt;PV;1430;
KF;482;Flen;Pax; ;1491;
KF;482;Flen;Piratpartiet;PP;524;0.0
KF;482;Flen;Positivt Samhällsinitiativ (PSI); ;1475;
KF;482;Flen;Rastliberalerna; ;1508;
KF;482;Flen;Rikspolitiska partiet; ;1496;
KF;482;Flen;SKP; ;1586;
KF;482;Flen;SKÅNEPARTIET;SKÅ;54;0.0
KF;482;Flen;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;482;Flen;Sociallibertarianerna; ;1507;
KF;482;Flen;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;482;Flen;Stram Kurs Sverige; ;1592;
KF;482;Flen;Svenska Rikslagen; ;1513;
KF;482;Flen;SVENSKARNA; ;1444;
KF;482;Flen;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;482;Flen;Sverigedemokraterna;SD;110;18.811019816336394
KF;482;Flen;Sverigepartiet; ;1457;
KF;482;Flen;Swexitpartiet; ;1461;
KF;482;Flen;Säkerhetspartiet; ;1466;
KF;482;Flen;TRYGGHETSPARTIET;TRP;1309;0.0
KF;482;Flen;Valsamverkanspartiet; ;1526;
KF;482;Flen;Vinningspartiet; ;1468;
KF;482;Flen;Vänsterpartiet;V;5;8.651522474625423
KF;482;Flen;Yggdrasil; ;1454;
KF;482;Flen;Ändrings partiet revolution; ;1404;
