VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;1860;Laxå;Alternativ för Sverige;AfS;1325;
KF;1860;Laxå;ANDOPARTIET; ;1602;
KF;1860;Laxå;Arbetarepartiet-Socialdemokraterna;S;2;22.656463514621482
KF;1860;Laxå;Basinkomstpartiet; ;1525;
KF;1860;Laxå;Centerpartiet;C;4;8.171631593331512
KF;1860;Laxå;Common sense in Sweden;CSIS;1318;0.0
KF;1860;Laxå;Direktdemokraterna;DD;1150;0.0
KF;1860;Laxå;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;1860;Laxå;Enad Politik; ;1589;
KF;1860;Laxå;Enade Sverige; ;1448;
KF;1860;Laxå;Enhet;ENH;189;0.0
KF;1860;Laxå;EUSEC; ;1534;
KF;1860;Laxå;Feministiskt initiativ;FI;532;0.21863897239682972
KF;1860;Laxå;FOLKOMROSTA2021.SE; ;1489;
KF;1860;Laxå;FramtidsTro;FT;1449;
KF;1860;Laxå;Fredspartiet; ;1484;
KF;1860;Laxå;Fria Wermland; ;1548;
KF;1860;Laxå;Frihetsrörelsen; ;1573;
KF;1860;Laxå;Fritt val; ;1479;
KF;1860;Laxå;Förenade Demokratiska Partiet; ;1577;
KF;1860;Laxå;Företaget Sverige; ;1510;
KF;1860;Laxå;GRÖNA DEMOKRATER; ;1601;
KF;1860;Laxå;Gula västarna; ;1436;
KF;1860;Laxå;Humanistisk demokrati (HD);HD;1480;
KF;1860;Laxå;John Mikkonen; ;1598;
KF;1860;Laxå;Kalle ankapartiet; ;1579;
KF;1860;Laxå;Kapitalism med vänligt ansikte; ;1495;
KF;1860;Laxå;Klassiskt liberala partiet;KLP;638;0.0
KF;1860;Laxå;Knapptryckarna; ;1505;
KF;1860;Laxå;Kristdemokraterna;KD;68;38.9450669581853
KF;1860;Laxå;Kristna Värdepartiet; ;1551;
KF;1860;Laxå;Kärlek; ;1465;
KF;1860;Laxå;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;1860;Laxå;Liberalerna (tidigare Folkpartiet);L;3;0.38261820169445204
KF;1860;Laxå;Majspartiet; ;1471;
KF;1860;Laxå;Medborgarresan; ;1330;
KF;1860;Laxå;Medborgerlig Samling;MED;1296;0.0
KF;1860;Laxå;Miljöpartiet de gröna;MP;55;3.115605356654824
KF;1860;Laxå;Min röst; ;1437;
KF;1860;Laxå;MITT SVERIGE; ;1591;
KF;1860;Laxå;Moderaterna;M;1;10.139382344902979
KF;1860;Laxå;Monisterna; ;1502;
KF;1860;Laxå;Mälaröarnas parti; ;1440;
KF;1860;Laxå;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;1860;Laxå;NaturFilosoferna; ;1460;
KF;1860;Laxå;Nix to the Six; ;1519;
KF;1860;Laxå;NY REFORM; ;1528;
KF;1860;Laxå;Nya Frihetspartiet; ;1443;
KF;1860;Laxå;Nya Samhällspartiet; ;1438;
KF;1860;Laxå;OK; ;1478;
KF;1860;Laxå;Ond Kyckling Partiet; ;1472;
KF;1860;Laxå;Partiet Folkomröstning; ;1578;
KF;1860;Laxå;Partiet Nyans; ;1439;
KF;1860;Laxå;Partiet Vändpunkt;PV;1430;
KF;1860;Laxå;Pax; ;1491;
KF;1860;Laxå;Piratpartiet;PP;524;0.0
KF;1860;Laxå;Positivt Samhällsinitiativ (PSI); ;1475;
KF;1860;Laxå;Rastliberalerna; ;1508;
KF;1860;Laxå;Rikspolitiska partiet; ;1496;
KF;1860;Laxå;SKP; ;1586;
KF;1860;Laxå;SKÅNEPARTIET;SKÅ;54;0.0
KF;1860;Laxå;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;1860;Laxå;Sociallibertarianerna; ;1507;
KF;1860;Laxå;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;1860;Laxå;Stram Kurs Sverige; ;1592;
KF;1860;Laxå;Svenska Rikslagen; ;1513;
KF;1860;Laxå;SVENSKARNA; ;1444;
KF;1860;Laxå;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;1860;Laxå;Sverigedemokraterna;SD;110;7.379065318393003
KF;1860;Laxå;Sverigepartiet; ;1457;
KF;1860;Laxå;Swexitpartiet; ;1461;
KF;1860;Laxå;Säkerhetspartiet; ;1466;
KF;1860;Laxå;TRYGGHETSPARTIET;TRP;1309;0.0
KF;1860;Laxå;Valsamverkanspartiet; ;1526;
KF;1860;Laxå;Vinningspartiet; ;1468;
KF;1860;Laxå;Vänsterpartiet;V;5;8.854878382071604
KF;1860;Laxå;Yggdrasil; ;1454;
KF;1860;Laxå;Ändrings partiet revolution; ;1404;
