VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
RF;18;Örebro;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
RF;18;Örebro;ANDOPARTIET; ;1602;;
RF;18;Örebro;Arbetarepartiet-Socialdemokraterna;S;2;34.4885614459933;https://www.socialdemokraterna.se/
RF;18;Örebro;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
RF;18;Örebro;Centerpartiet;C;4;7.58807866154296;https://www.centerpartiet.se/
RF;18;Örebro;Common sense in Sweden;CSIS;1318;;https://common-sene-in-sweden.webnode.se/
RF;18;Örebro;Direktdemokraterna;DD;1150;;https://direktdemokraterna.se/en/
RF;18;Örebro;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
RF;18;Örebro;Enad Politik; ;1589;;
RF;18;Örebro;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
RF;18;Örebro;Enhet;ENH;189;0.0;https://www.enhet.se/
RF;18;Örebro;EUSEC; ;1534;;
RF;18;Örebro;Feministiskt initiativ;FI;532;0.3724776949479506;https://feministisktinitiativ.se/
RF;18;Örebro;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
RF;18;Örebro;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
RF;18;Örebro;Fredspartiet; ;1484;;
RF;18;Örebro;Fria Wermland; ;1548;;https://friawermland.se/
RF;18;Örebro;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
RF;18;Örebro;Fritt val; ;1479;;
RF;18;Örebro;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
RF;18;Örebro;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
RF;18;Örebro;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
RF;18;Örebro;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
RF;18;Örebro;Humanistisk demokrati (HD);HD;1480;;
RF;18;Örebro;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
RF;18;Örebro;Kalle ankapartiet; ;1579;;
RF;18;Örebro;Kapitalism med vänligt ansikte; ;1495;;
RF;18;Örebro;Klassiskt liberala partiet;KLP;638;;https://www.liberalapartiet.se/
RF;18;Örebro;Knapptryckarna; ;1505;;https://knapptryckarna.se/
RF;18;Örebro;Kristdemokraterna;KD;68;7.65477576945375;https://kristdemokraterna.se/
RF;18;Örebro;Kristna Värdepartiet; ;1551;;https://www.kristnavardepartiet.se/
RF;18;Örebro;Kärlek; ;1465;;
RF;18;Örebro;Landsbygdspartiet Oberoende;LPo;1011;0.367860202861819;https://landsbygdspartiet.org/
RF;18;Örebro;Liberalerna (tidigare Folkpartiet);L;3;5.4763456141521;https://www.liberalerna.se/
RF;18;Örebro;Majspartiet; ;1471;;
RF;18;Örebro;Medborgarresan; ;1330;;https://citizenwell.se/
RF;18;Örebro;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/
RF;18;Örebro;Miljöpartiet de gröna;MP;55;3.6124179753836367;https://www.mp.se/
RF;18;Örebro;Min röst; ;1437;;
RF;18;Örebro;MITT SVERIGE; ;1591;;
RF;18;Örebro;Moderaterna;M;1;18.203692967559554;https://moderaterna.se/
